domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,resource_detection_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,lama_fd_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
mystery,prob08.pddl,concrete,timed out,1800.1463503986597,concrete_asp,,,,,,,,0.4996502436697483,,,0.17002493143081665,,,,,,,,,,,,,,39,,,
mystery,prob08.pddl,lama,timed out,1800.11403753981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystery,prob09.pddl,abstract,success,7.706565137952566,total,5.873145,0.179456,0.002275,,1.285097,0.016952,0.169047,0.398086,0.375427,,0.13968,0.121842,1.456396,1.635305,,,,1,0,0,0,8,16,9,1,5,object,
mystery,prob09.pddl,concrete,success,4.316958397626877,total,1.818731,,,,,,,0.454639,,,0.132861,,,1.200933,,,valid,,,,,,8,,9,,,
mystery,prob09.pddl,lama,success,163.72115135379136,total,160.543044,,,,,,,,,160.534657,,,,,,,valid,,,,,,9,,,,,
mystery,prob11.pddl,abstract,success,3.3375635147094727,total,1.526944,0.17712,0.002265,,0.249702,0.016372,0.094883,0.270497,0.20999,,0.024124,0.018104,0.140797,0.248258,,,,1,0,0,0,7,7,8,1,6,object,
mystery,prob11.pddl,concrete,success,2.7725069373846054,total,0.457365,,,,,,,0.228639,,,0.020855,,,0.186159,,,valid,,,,,,7,,8,,,
mystery,prob11.pddl,lama,success,2.2746822983026505,total,0.240412,,,,,,,,,0.232234,,,,,,,valid,,,,,,7,,,,,
mystery,prob12.pddl,abstract,timed out,1800.1328796558082,abstract_solving,,0.19196391105651855,0.002187449485063553,,0.356154952198267,0.01758250966668129,0.08013312891125679,0.2844103164970875,0.22858557105064392,,0.03314723074436188,0.026737414300441742,0.1527058519423008,,,,,1,0,5,104,5,,6,110,7,object,
mystery,prob12.pddl,concrete,timed out,1800.1355161815882,concrete_asp,,,,,,,,0.30267680436372757,,,0.031810373067855835,,,,,,,,,,,,,,142,,,
mystery,prob12.pddl,lama,no plan found,17.44977367669344,total,15.995819,,,,,,,,,15.992393,,,,,,,,,,,,,,,,,,
mystery,prob13.pddl,abstract,timed out,1800.167664784938,abstract_asp,,0.3341771587729454,0.002434059977531433,,88.22280783206224,0.03541899472475052,1.1613135933876038,2.0163547582924366,4.821792412549257,,1.0690423734486103,2.3955309689044952,,,,,,1,0,,,13,,14,,4,object,
mystery,prob13.pddl,concrete,success,149.67297020182014,total,146.976588,,,,,,,1.982792,,,1.018669,,,143.762654,,,valid,,,,,,15,,16,,,
mystery,prob13.pddl,lama,success,4.035604313015938,total,2.055052,,,,,,,,,2.050169,,,,,,,valid,,,,,,21,,,,,
mystery,prob15.pddl,abstract,success,83.39331170916557,total,75.910762,0.302412,0.002324,,55.153382,0.042585,0.395747,1.869771,1.585829,,0.982282,0.811227,4.690413,9.849762,,,,1,0,0,0,6,10,7,1,11,object,
mystery,prob15.pddl,concrete,success,11.02609921246767,total,8.802575,,,,,,,1.842892,,,0.902834,,,5.996286,,,valid,,,,,,6,,7,,,
mystery,prob15.pddl,lama,success,4.219323319382966,total,2.06489,,,,,,,,,2.05839,,,,,,,valid,,,,,,6,,,,,
mystery,prob16.pddl,abstract,timed out,1800.2468580976129,abstract_solving,,0.18695100024342537,0.0022509917616844177,,1.2787009254097939,0.02155246213078499,0.2662576101720333,0.3654499351978302,0.531458418816328,,0.13533910736441612,0.23304768651723862,1.22261318936944,,,,,1,0,5,720,5,,6,726,6,object,
mystery,prob16.pddl,concrete,timed out,1800.2872370518744,concrete_asp,,,,,,,,0.415406983345747,,,0.12894251197576523,,,,,,,,,,,,,,919,,,
mystery,prob16.pddl,lama,timed out,1800.1128581911325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystery,prob17.pddl,abstract,success,78.49595414940268,total,76.083142,0.304683,0.002581,,56.733958,0.031038,0.456737,1.886132,1.951312,,0.984402,0.928933,4.781265,7.828499,,,,1,0,0,0,4,8,5,1,6,object,
mystery,prob17.pddl,concrete,success,10.611413970589638,total,7.207152,,,,,,,1.887178,,,0.91233,,,4.366455,,,valid,,,,,,4,,5,,,
mystery,prob17.pddl,lama,success,5.146469224244356,total,2.054299,,,,,,,,,2.046915,,,,,,,valid,,,,,,4,,,,,
mystery,prob19.pddl,abstract,success,20.486397477798164,total,18.947522,0.199105,0.002167,,8.905551,0.027657,0.389856,0.700166,1.00121,,0.358922,0.538721,3.278277,3.444388,,,,1,0,0,0,6,12,7,1,6,object,
mystery,prob19.pddl,concrete,success,5.945505820214748,total,3.495209,,,,,,,0.841054,,,0.365236,,,2.247829,,,valid,,,,,,6,,7,,,
mystery,prob19.pddl,lama,success,3.196913242340088,total,0.98138,,,,,,,,,0.974645,,,,,,,valid,,,,,,6,,,,,
mystery,prob20.pddl,abstract,success,19.688573487102985,total,17.773658,0.22084,0.002301,,7.968862,0.042721,0.274726,0.840918,0.688738,,0.40335,0.272824,2.334038,4.488105,,,,1,0,0,0,7,9,8,1,12,object,
mystery,prob20.pddl,concrete,success,7.3039911314845085,total,5.185252,,,,,,,0.82313,,,0.37654,,,3.939728,,,valid,,,,,,7,,8,,,
mystery,prob20.pddl,lama,success,3.003955670632422,total,0.911828,,,,,,,,,0.902138,,,,,,,valid,,,,,,8,,,,,
mystery,prob21.pddl,abstract,timed out,1800.0759696923196,abstract_asp,,0.21885570511221886,0.002334732562303543,,7.3004061207175255,0.02528826892375946,0.6584950834512711,0.7161599509418011,0.3330846056342125,,0.34568722546100616,0.008430805057287216,,,,,,2,0,,,313,,314,,4,object,
mystery,prob21.pddl,concrete,timed out,1800.1875311546028,concrete_asp,,,,,,,,0.7554760873317719,,,0.31246909126639366,,,,,,,,,,,,,,136,,,
mystery,prob21.pddl,lama,timed out,1800.1163426041603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystery,prob22.pddl,abstract,timed out,1800.2012074887753,abstract_solving,,0.32267094776034355,0.0023802630603313446,,88.83404304087162,0.0403246246278286,0.6732319034636021,2.089670743793249,4.082316543906927,,1.1196559704840183,2.072078086435795,22.539012234658003,,,,,1,0,8,19,8,,9,28,6,object,
mystery,prob22.pddl,concrete,timed out,1800.226119760424,concrete_asp,,,,,,,,1.9992401748895645,,,1.0186872519552708,,,,,,,,,,,,,,78,,,
mystery,prob22.pddl,lama,timed out,1800.1132656782866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystery,prob23.pddl,abstract,timed out,1800.1885945089161,abstract_solving,,0.297677218914032,0.002320393919944763,,12.186328075826168,0.030489187687635422,0.41035187244415283,0.8997252993285656,1.394215438514948,,0.44454703107476234,0.7252624444663525,6.165859252214432,,,,,1,0,8,70,8,,9,79,6,object,
mystery,prob23.pddl,concrete,timed out,1800.1833290755749,concrete_asp,,,,,,,,0.8550870940089226,,,0.4068797789514065,,,,,,,,,,,,,,94,,,
mystery,prob23.pddl,lama,timed out,1800.1138290781528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystery,prob24.pddl,abstract,timed out,1800.3721231408417,abstract_solving,,0.3096909299492836,0.002970311790704727,,3.9327518567442894,0.04248717799782753,0.6600244641304016,0.5342882350087166,1.0767828673124313,,0.23548132181167603,0.5595170371234417,3.09778019040823,,,,,1,0,6,795,6,,7,802,10,object,
mystery,prob24.pddl,concrete,timed out,1800.3668096922338,concrete_asp,,,,,,,,0.6439425498247147,,,0.2225142940878868,,,,,,,,,,,,,,786,,,
mystery,prob24.pddl,lama,timed out,1800.015758043155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystery,prob25.pddl,abstract,success,4.2918870858848095,total,1.606071,0.195406,0.002044,,0.445257,0.0122,0.046376,0.456757,0.163894,,0.014519,0.008595,0.050256,0.081932,,,,1,0,0,0,4,6,5,1,6,object,
mystery,prob25.pddl,concrete,success,2.2906586714088917,total,0.30503,,,,,,,0.204566,,,0.011711,,,0.068823,,,valid,,,,,,4,,5,,,
mystery,prob25.pddl,lama,success,2.3975329361855984,total,0.22945,,,,,,,,,0.222479,,,,,,,valid,,,,,,4,,,,,
mystery,prob26.pddl,abstract,success,5.464380130171776,total,3.623622,0.190581,0.00223,,0.732205,0.020967,0.239313,0.373279,0.32758,,0.094724,0.086661,0.468226,1.00082,,,,1,0,3,0,5,11,6,4,6,object,
mystery,prob26.pddl,concrete,success,3.173117373138666,total,0.959666,,,,,,,0.33754,,,0.090036,,,0.508558,,,valid,,,,,,6,,7,,,
mystery,prob26.pddl,lama,success,2.3653115620836616,total,0.35296,,,,,,,,,0.343866,,,,,,,valid,,,,,,6,,,,,
mystery,prob27.pddl,abstract,success,4.653666522353888,total,2.551832,0.188506,0.002325,,0.517035,0.027256,0.094439,0.355616,0.261445,,0.073918,0.045418,0.253569,0.639455,,,,1,0,0,0,5,9,6,1,13,object,
mystery,prob27.pddl,concrete,success,2.2974012568593025,total,0.643467,,,,,,,0.247181,,,0.060005,,,0.325737,,,valid,,,,,,5,,6,,,
mystery,prob27.pddl,lama,success,2.0646667033433914,total,0.284997,,,,,,,,,0.280108,,,,,,,valid,,,,,,5,,,,,
mystery,prob28.pddl,abstract,success,2.7758398465812206,total,1.142973,0.161658,0.002165,,0.209464,0.016221,0.071115,0.200225,0.172367,,0.016011,0.010871,0.083209,0.160525,,,,1,0,0,0,7,9,8,1,8,object,
mystery,prob28.pddl,concrete,success,2.318751636892557,total,0.348557,,,,,,,0.210569,,,0.014582,,,0.105035,,,valid,,,,,,7,,8,,,
mystery,prob28.pddl,lama,success,2.4444399252533913,total,0.210664,,,,,,,,,0.207514,,,,,,,valid,,,,,,9,,,,,
mystery,prob29.pddl,abstract,success,9.89145090058446,total,2.693405,0.181393,0.00229,,0.643124,0.022567,0.135312,0.30544,0.268121,,0.075618,0.061742,0.310578,0.610799,,,,1,0,0,0,4,8,5,1,9,object,
mystery,prob29.pddl,concrete,success,2.4508001171052456,total,0.678312,,,,,,,0.274761,,,0.06749,,,0.324076,,,valid,,,,,,4,,5,,,
mystery,prob29.pddl,lama,success,2.16511045768857,total,0.290186,,,,,,,,,0.286645,,,,,,,valid,,,,,,4,,,,,
mystery,prob30.pddl,abstract,success,12.819240257143974,total,10.970083,0.202597,0.002913,,2.554932,0.037543,0.281211,0.527157,0.432733,,0.240658,0.154342,3.354729,3.05468,,,,1,0,0,0,9,17,10,1,13,object,
mystery,prob30.pddl,concrete,success,11.487853209488094,total,9.431157,,,,,,,0.533938,,,0.222324,,,8.62864,,,valid,,,,,,9,,10,,,
mystery,prob30.pddl,lama,success,2.647957794368267,total,0.590509,,,,,,,,,0.580874,,,,,,,valid,,,,,,10,,,,,
nomystery-sat11-strips,p01.pddl,abstract,success,190.75021049380302,total,188.012032,3.416064,0.007365,,1.473394,3.884236,0.023538,0.422865,0.21377,,0.073615,0.020515,4.067633,174.280457,,,,1,0,16,0,18,35,19,17,81,fuellevel,
nomystery-sat11-strips,p01.pddl,concrete,success,199.8990489318967,total,193.584128,,,,,,,0.378339,,,0.066886,,,193.092578,,,valid,,,,,,18,,19,,,
nomystery-sat11-strips,p01.pddl,lama,success,6.553048085421324,total,0.403957,,,,,,,,,0.397061,,,,,,,valid,,,,,,20,,,,,
nomystery-sat11-strips,p02.pddl,abstract,timed out,1800.1739596016705,abstract_solving,,4.9508369490504265,0.009677145630121231,,2.624754421412945,6.108460769057274,0.037938088178634644,0.5253177843987942,0.2557208016514778,,0.11714182421565056,0.03649711236357689,26.63373191654682,,,,,1,0,20,0,21,,22,21,94,fuellevel,
nomystery-sat11-strips,p02.pddl,concrete,timed out,1800.061417400837,concrete_asp,,,,,,,,0.46440598368644714,,,0.08889466896653175,,,,,,,,,,,,,,21,,,
nomystery-sat11-strips,p02.pddl,lama,success,8.56626246869564,total,0.557032,,,,,,,,,0.549189,,,,,,,valid,,,,,,22,,,,,
nomystery-sat11-strips,p03.pddl,abstract,timed out,1800.1002469211817,abstract_solving,,16.700067598372698,0.024042103439569473,,22.02095975726843,34.909486189484596,0.06721464172005653,0.9573621228337288,0.3235723450779915,,0.20967967063188553,0.07701227813959122,750.4430740363896,,,,,1,0,25,0,25,,26,26,172,fuellevel,
nomystery-sat11-strips,p03.pddl,concrete,timed out,1800.1257580546662,concrete_asp,,,,,,,,0.904114156961441,,,0.19579545687884092,,,,,,,,,,,,,,25,,,
nomystery-sat11-strips,p03.pddl,lama,success,23.447136675938964,total,0.963928,,,,,,,,,0.957888,,,,,,,valid,,,,,,28,,,,,
nomystery-sat11-strips,p04.pddl,abstract,timed out,1800.2445278707892,abstract_solving,,28.811952703632414,0.03944805171340704,,72.4981742054224,84.7702208738774,0.05096813477575779,1.5129283964633942,0.2775908652693033,,0.33711306005716324,0.05760572571307421,329.9778728382662,,,,,1,0,28,0,28,,29,29,235,fuellevel,
nomystery-sat11-strips,p04.pddl,concrete,timed out,1800.1428657891229,concrete_asp,,,,,,,,1.4444092269986868,,,0.29698141757398844,,,,,,,,,,,,,,28,,,
nomystery-sat11-strips,p04.pddl,lama,success,40.511025343090296,total,1.572781,,,,,,,,,1.565206,,,,,,,valid,,,,,,32,,,,,
nomystery-sat11-strips,p05.pddl,abstract,timed out,1800.1370766237378,abstract_asp,,24.814082946628332,0.034900158643722534,,80.01060337200761,72.18054803460836,0.026058249175548553,1.5016309469938278,0.20949779078364372,,0.3532840311527252,0.014910373836755753,,,,,,1,0,,,31,,32,,225,fuellevel,
nomystery-sat11-strips,p05.pddl,concrete,timed out,1800.1547964178026,concrete_asp,,,,,,,,1.4424822479486465,,,0.32754016667604446,,,,,,,,,,,,,,29,,,
nomystery-sat11-strips,p05.pddl,lama,success,35.80810532718897,total,1.571164,,,,,,,,,1.56364,,,,,,,valid,,,,,,38,,,,,
nomystery-sat11-strips,p06.pddl,abstract,timed out,1800.0442654378712,abstract_asp,,24.681199602782726,0.035045151598751545,,89.36619690712541,71.02894164901227,0.025139639154076576,1.6010603085160255,0.2099017472937703,,0.37828734796494246,0.012638522312045097,,,,,,1,0,,,32,,33,,226,fuellevel,
nomystery-sat11-strips,p06.pddl,concrete,timed out,1800.149119604379,concrete_asp,,,,,,,,1.4932484291493893,,,0.35129647329449654,,,,,,,,,,,,,,30,,,
nomystery-sat11-strips,p06.pddl,lama,success,37.9362935423851,total,3.047998,,,,,,,,,3.041256,,,,,,,valid,,,,,,43,,,,,
nomystery-sat11-strips,p07.pddl,abstract,timed out,1800.071215968579,abstract_asp,,30.800463266670704,0.043428707867860794,,159.00106151401997,99.80234429985285,0.03705631569027901,2.0167556703090668,0.23146135732531548,,0.4747116044163704,0.02495225891470909,,,,,,1,0,,,33,,34,,252,fuellevel,
nomystery-sat11-strips,p07.pddl,concrete,timed out,1800.158495790325,concrete_asp,,,,,,,,1.9986541382968426,,,0.45000462140887976,,,,,,,,,,,,,,30,,,
nomystery-sat11-strips,p07.pddl,lama,success,44.08998304978013,total,2.068764,,,,,,,,,2.062579,,,,,,,valid,,,,,,43,,,,,
nomystery-sat11-strips,p08.pddl,abstract,timed out,1800.1336811482906,abstract_asp,,16.045431185513735,0.026109308004379272,,53.557573821395636,35.722662545740604,0.029730353504419327,1.264143317937851,0.21508212015032768,,0.3578210026025772,0.016406558454036713,,,,,,1,0,,,33,,34,,179,fuellevel,
nomystery-sat11-strips,p08.pddl,concrete,timed out,1800.1553900837898,concrete_asp,,,,,,,,1.163272213190794,,,0.33600544184446335,,,,,,,,,,,,,,30,,,
nomystery-sat11-strips,p08.pddl,lama,success,23.934860695153475,total,1.286019,,,,,,,,,1.280075,,,,,,,valid,,,,,,43,,,,,
nomystery-sat11-strips,p10.pddl,abstract,timed out,1800.1439934559166,abstract_asp,,28.752297934144735,0.046626798808574677,,185.12187684699893,87.07995259016752,0.03402698412537575,1.9942280873656273,0.20806113630533218,,0.5577529259026051,0.020093459635972977,,,,,,1,0,,,36,,37,,242,fuellevel,
nomystery-sat11-strips,p10.pddl,concrete,timed out,1800.1097989790142,concrete_asp,,,,,,,,1.98689229413867,,,0.5190483815968037,,,,,,,,,,,,,,31,,,
nomystery-sat11-strips,p10.pddl,lama,timed out,1800.1129533052444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomystery-sat11-strips,p11.pddl,abstract,success,157.58634448051453,total,155.293423,1.825051,0.004439,,0.704704,1.539179,0.022489,0.306185,0.220206,,0.047343,0.020324,4.200137,146.278003,,,,1,0,16,0,18,28,19,17,58,fuellevel,
nomystery-sat11-strips,p11.pddl,concrete,success,228.72947929799557,total,223.645605,,,,,,,0.326605,,,0.050023,,,223.226045,,,valid,,,,,,18,,19,,,
nomystery-sat11-strips,p11.pddl,lama,success,5.17325472459197,total,0.368452,,,,,,,,,0.360073,,,,,,,valid,,,,,,20,,,,,
nomystery-sat11-strips,p12.pddl,abstract,timed out,1800.150452915579,abstract_solving,,2.525021132081747,0.0056979842483997345,,1.0914472341537476,2.3465698659420013,0.03542940691113472,0.3939734399318695,0.24082273617386818,,0.06604069843888283,0.03652767837047577,22.1440437361598,,,,,1,0,20,0,21,,22,21,67,fuellevel,
nomystery-sat11-strips,p12.pddl,concrete,timed out,1800.1327117457986,concrete_asp,,,,,,,,0.378721933811903,,,0.06440728530287743,,,,,,,,,,,,,,21,,,
nomystery-sat11-strips,p12.pddl,lama,success,6.294307686388493,total,0.616594,,,,,,,,,0.609145,,,,,,,valid,,,,,,21,,,,,
nomystery-sat11-strips,p13.pddl,abstract,success,1401.4354426264763,total,1397.339768,8.394053,0.013594,,7.330436,13.913105,0.066301,0.612982,0.305899,,0.147946,0.076399,636.880366,729.337377,,,,1,0,25,0,25,43,26,26,124,fuellevel,
nomystery-sat11-strips,p13.pddl,concrete,timed out,1800.1379737630486,concrete_asp,,,,,,,,0.6704880222678185,,,0.13997893780469894,,,,,,,,,,,,,,22,,,
nomystery-sat11-strips,p13.pddl,lama,success,14.258164260536432,total,0.737422,,,,,,,,,0.729686,,,,,,,valid,,,,,,25,,,,,
nomystery-sat11-strips,p14.pddl,abstract,timed out,1800.2123136669397,abstract_solving,,15.097069527953863,0.022858720272779465,,24.0156284943223,34.07696841284633,0.051502931863069534,0.9784684628248215,0.28147541731595993,,0.2269730269908905,0.05805350840091705,310.6109229438007,,,,,1,0,28,0,28,,29,29,171,fuellevel,
nomystery-sat11-strips,p14.pddl,concrete,timed out,1800.1605040840805,concrete_asp,,,,,,,,0.9781013429164886,,,0.21430695429444313,,,,,,,,,,,,,,27,,,
nomystery-sat11-strips,p14.pddl,lama,timed out,1800.1140395328403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomystery-sat11-strips,p15.pddl,abstract,timed out,1800.1317980401218,abstract_asp,,13.197425954043865,0.024420280009508133,,27.630685597658157,28.30317948758602,0.026192158460617065,1.0194494165480137,0.2943396046757698,,0.25850000232458115,0.014897257089614868,,,,,,1,0,,,31,,32,,165,fuellevel,
nomystery-sat11-strips,p15.pddl,concrete,timed out,1800.052096951753,concrete_asp,,,,,,,,0.9561232626438141,,,0.24106890335679054,,,,,,,,,,,,,,28,,,
nomystery-sat11-strips,p15.pddl,lama,timed out,1800.1103392653167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomystery-sat11-strips,p16.pddl,abstract,timed out,1800.1325252614915,abstract_asp,,13.255472727119923,0.020017560571432114,,31.48248839750886,28.468882489949465,0.0249638594686985,1.064547784626484,0.20516692847013474,,0.28014399111270905,0.012634441256523132,,,,,,1,0,,,32,,33,,166,fuellevel,
nomystery-sat11-strips,p16.pddl,concrete,timed out,1800.144989438355,concrete_asp,,,,,,,,0.9644689150154591,,,0.26190292462706566,,,,,,,,,,,,,,31,,,
nomystery-sat11-strips,p16.pddl,lama,timed out,1800.1133657321334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomystery-sat11-strips,p17.pddl,abstract,timed out,1800.1468503549695,abstract_asp,,17.468970950692892,0.024615507572889328,,53.301939718425274,38.77619367465377,0.04278981685638428,1.2282204814255238,0.23953827470541,,0.35172735527157784,0.025078289210796356,,,,,,1,0,,,33,,34,,184,fuellevel,
nomystery-sat11-strips,p17.pddl,concrete,timed out,1800.1503580827266,concrete_asp,,,,,,,,1.1579071460291743,,,0.3206467228010297,,,,,,,,,,,,,,30,,,
nomystery-sat11-strips,p17.pddl,lama,success,24.31180085707456,total,1.281523,,,,,,,,,1.274887,,,,,,,valid,,,,,,40,,,,,
nomystery-sat11-strips,p18.pddl,abstract,timed out,1800.1249281838536,abstract_asp,,8.354011796414852,0.014258604496717453,,19.32498510554433,14.057667214423418,0.028372369706630707,0.834410086274147,0.213784359395504,,0.25675301626324654,0.016271069645881653,,,,,,1,0,,,33,,34,,131,fuellevel,
nomystery-sat11-strips,p18.pddl,concrete,timed out,1800.1395483305678,concrete_asp,,,,,,,,0.8476888444274664,,,0.24276154395192862,,,,,,,,,,,,,,31,,,
nomystery-sat11-strips,p18.pddl,lama,timed out,1800.111685927026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomystery-sat11-strips,p19.pddl,abstract,timed out,1800.1406983966008,abstract_asp,,25.054220153018832,0.03690511267632246,,138.54959589987993,70.38438799232244,0.030643383972346783,1.693252196535468,0.22135305125266314,,0.49609889555722475,0.01825167890638113,,,,,,1,0,,,36,,37,,225,fuellevel,
nomystery-sat11-strips,p19.pddl,concrete,timed out,1800.1747486470267,concrete_asp,,,,,,,,1.690853375941515,,,0.4662834629416466,,,,,,,,,,,,,,31,,,
nomystery-sat11-strips,p19.pddl,lama,timed out,1800.1143353842199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomystery-sat11-strips,p20.pddl,abstract,timed out,1800.1332576535642,abstract_asp,,15.636326011270285,0.02361195534467697,,66.78650939837098,34.85971213504672,0.03362560272216797,1.3172724172472954,0.23982782289385796,,0.41002265363931656,0.02001868188381195,,,,,,1,0,,,36,,37,,178,fuellevel,
nomystery-sat11-strips,p20.pddl,concrete,timed out,1800.1605095546693,concrete_asp,,,,,,,,1.3167983666062355,,,0.38120611384510994,,,,,,,,,,,,,,32,,,
nomystery-sat11-strips,p20.pddl,lama,timed out,1800.0188050866127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstacks-sat08-strips,p01.pddl,abstract,success,3.446052435785532,total,1.637054,0.192762,0.003495,,0.184608,0.014267,0.019784,0.256603,0.18646,,0.010029,0.00419,0.568393,0.127298,,,,7,0,0,0,15,20,16,1,6,count,
openstacks-sat08-strips,p01.pddl,concrete,success,7.721248980611563,total,5.679556,,,,,,,0.19733,,,0.00635,,,5.451249,,,valid,,,,,,17,,18,,,
openstacks-sat08-strips,p01.pddl,lama,success,2.2480069398880005,total,0.219547,,,,,,,,,0.210145,,,,,,,valid,,,,,,18,,,,,
openstacks-sat08-strips,p02.pddl,abstract,success,4.436909817159176,total,1.72895,0.198464,0.003451,,0.258587,0.01398,0.019784,0.253857,0.18631,,0.010265,0.004095,0.581577,0.130449,,,,7,0,0,0,15,20,16,1,6,count,
openstacks-sat08-strips,p02.pddl,concrete,success,10.054176170378923,total,8.000999,,,,,,,0.196682,,,0.006299,,,7.77407,,,valid,,,,,,18,,19,,,
openstacks-sat08-strips,p02.pddl,lama,success,2.2809524200856686,total,0.2171,,,,,,,,,0.207986,,,,,,,valid,,,,,,18,,,,,
openstacks-sat08-strips,p03.pddl,abstract,success,4.472523633390665,total,1.998243,0.214025,0.003491,,0.235259,0.013974,0.019512,0.236132,0.182303,,0.008971,0.003915,0.887759,0.127316,,,,7,0,0,0,15,20,16,1,6,count,
openstacks-sat08-strips,p03.pddl,concrete,success,12.108328752219677,total,10.047725,,,,,,,0.196524,,,0.006435,,,9.821297,,,valid,,,,,,17,,18,,,
openstacks-sat08-strips,p03.pddl,lama,success,2.230170536786318,total,0.217773,,,,,,,,,0.208341,,,,,,,valid,,,,,,17,,,,,
openstacks-sat08-strips,p04.pddl,abstract,timed out,1800.121860127896,abstract_asp,,0.3289781026542187,0.005666229873895645,,0.24203183501958847,0.03458850830793381,0.04601879045367241,0.21698227897286415,0.1998501643538475,,0.013615649193525314,0.005101960152387619,,,,,,12,0,,,22,,23,,11,count,
openstacks-sat08-strips,p04.pddl,concrete,timed out,1800.1231412291527,concrete_asp,,,,,,,,0.22655964642763138,,,0.013306699693202972,,,,,,,,,,,,,,23,,,
openstacks-sat08-strips,p04.pddl,lama,success,2.433195412158966,total,0.242249,,,,,,,,,0.233142,,,,,,,valid,,,,,,34,,,,,
openstacks-sat08-strips,p05.pddl,abstract,timed out,1800.0237165885046,abstract_asp,,0.3400647798553109,0.005675671622157097,,0.32286924216896296,0.03421322721987963,0.03971785306930542,0.2707833955064416,0.19706330634653568,,0.016062775626778603,0.004839626140892506,,,,,,12,0,,,23,,24,,11,count,
openstacks-sat08-strips,p05.pddl,concrete,timed out,1800.1201790720224,concrete_asp,,,,,,,,0.2140733189880848,,,0.013068538159132004,,,,,,,,,,,,,,23,,,
openstacks-sat08-strips,p05.pddl,lama,success,2.478147931396961,total,0.236847,,,,,,,,,0.22892,,,,,,,valid,,,,,,34,,,,,
openstacks-sat08-strips,p06.pddl,abstract,timed out,1800.1178181357682,abstract_asp,,0.34448426589369774,0.005680069327354431,,0.27124442160129547,0.03384862840175629,0.0407625250518322,0.25281136482954025,0.19319770857691765,,0.017171747982501984,0.004786048084497452,,,,,,12,0,,,22,,23,,11,count,
openstacks-sat08-strips,p06.pddl,concrete,timed out,1800.0260204821825,concrete_asp,,,,,,,,0.2161007598042488,,,0.013408325612545013,,,,,,,,,,,,,,24,,,
openstacks-sat08-strips,p06.pddl,lama,success,2.400864467024803,total,0.239262,,,,,,,,,0.230336,,,,,,,valid,,,,,,36,,,,,
openstacks-sat08-strips,p07.pddl,abstract,timed out,1800.1182470656931,abstract_asp,,0.4204098768532276,0.008405007421970367,,0.3430597521364689,0.06237783655524254,0.05033472180366516,0.2412123940885067,0.20111064240336418,,0.024772126227617264,0.005215108394622803,,,,,,17,0,,,23,,24,,16,count,
openstacks-sat08-strips,p07.pddl,concrete,timed out,1800.120315592736,concrete_asp,,,,,,,,0.23967467993497849,,,0.024445194751024246,,,,,,,,,,,,,,23,,,
openstacks-sat08-strips,p07.pddl,lama,success,2.5618043430149555,total,0.269134,,,,,,,,,0.261236,,,,,,,valid,,,,,,53,,,,,
openstacks-sat08-strips,p08.pddl,abstract,timed out,1800.1154182814062,abstract_asp,,0.4046735242009163,0.00804821401834488,,0.37232551723718643,0.06292632222175598,0.0505170114338398,0.28384796157479286,0.1966666728258133,,0.029169734567403793,0.005578774958848953,,,,,,17,0,,,24,,25,,16,count,
openstacks-sat08-strips,p08.pddl,concrete,timed out,1800.0317097268999,concrete_asp,,,,,,,,0.24040589109063148,,,0.024370059370994568,,,,,,,,,,,,,,23,,,
openstacks-sat08-strips,p08.pddl,lama,success,2.5918817594647408,total,0.267299,,,,,,,,,0.258873,,,,,,,valid,,,,,,50,,,,,
openstacks-sat08-strips,p09.pddl,abstract,timed out,1800.1182628571987,abstract_asp,,0.39977939426898956,0.007955983281135559,,0.3013627342879772,0.062304023653268814,0.05127950385212898,0.2527936212718487,0.1965189091861248,,0.025999054312705994,0.005447566509246826,,,,,,17,0,,,23,,24,,16,count,
openstacks-sat08-strips,p09.pddl,concrete,timed out,1800.1198369450867,concrete_asp,,,,,,,,0.23976228386163712,,,0.024633556604385376,,,,,,,,,,,,,,23,,,
