domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,horizon,plan_length,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_horizon,final_horizon,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
pegsol-row5,prob01.pddl,concrete,success,2.0929075218737125,total,0.267193,,,,,,0.262048,,,,,,,unsolvable,,,,,,,,,,,,,
tetris,prob06.pddl,abstract,interrupted,818.5393415093422,abstract_pddl_writing,,0.3718632012605667,0.8299246206879616,0.6644705682992935,2.4986259527504444,1.0001242086291313,,,,,,,,,,,1,0,,,,,,,2,one_square,
tetris,prob06.pddl,concrete,success,109.29680030792952,total,107.186029,,,,,,107.178721,,,,,,,unsolvable,,,,,,,,,,,,,
tetris,prob07.pddl,abstract,interrupted,686.7114703953266,abstract_pddl_writing,,0.3352803736925125,0.6698825731873512,0.6095366217195988,2.0243454836308956,0.8063299730420113,,,,,,,,,,,1,0,,,,,,,2,two_straight,
tetris,prob07.pddl,concrete,success,113.30469032749534,total,110.875838,,,,,,110.868915,,,,,,,unsolvable,,,,,,,,,,,,,
tetris,prob08.pddl,abstract,interrupted,682.9381203502417,abstract_pddl_writing,,0.3367673195898533,0.6668683439493179,0.6008805260062218,2.0108145363628864,0.8090582564473152,,,,,,,,,,,1,0,,,,,,,2,one_square,
tetris,prob08.pddl,concrete,success,111.93520160764456,total,108.326516,,,,,,108.321524,,,,,,,unsolvable,,,,,,,,,,,,,
tetris,prob09.pddl,abstract,interrupted,690.6455175951123,abstract_pddl_writing,,0.340081162750721,0.6425737328827381,0.6144229061901569,2.0276917926967144,0.8046261519193649,,,,,,,,,,,1,0,,,,,,,2,two_straight,
tetris,prob09.pddl,concrete,success,108.89612627029419,total,106.290874,,,,,,106.286761,,,,,,,unsolvable,,,,,,,,,,,,,
tetris,prob10.pddl,abstract,interrupted,673.482360213995,abstract_pddl_writing,,0.3343649134039879,0.6742719002068043,0.6017664149403572,2.088614124804735,0.8310403414070606,,,,,,,,,,,1,0,,,,,,,2,two_straight,
tetris,prob10.pddl,concrete,success,112.83962058927864,total,109.614314,,,,,,109.609171,,,,,,,unsolvable,,,,,,,,,,,,,
tetris,prob11.pddl,abstract,interrupted,669.1925165653229,abstract_pddl_writing,,0.35099147632718086,1.2363554425537586,1.0358687564730644,4.092995524406433,1.15927317366004,,,,,,,,,,,1,0,,,,,,,3,one_square,
tetris,prob11.pddl,concrete,interrupted,610.5509993731976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob12.pddl,abstract,interrupted,668.3324439451098,abstract_pddl_writing,,0.32075026258826256,1.2243845388293266,0.9778878502547741,4.034083891659975,1.1621466167271137,,,,,,,,,,,1,0,,,,,,,3,one_square,
tetris,prob12.pddl,concrete,interrupted,630.7708288915455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob13.pddl,abstract,interrupted,678.1617869865149,abstract_pddl_writing,,0.3397983266040683,1.1958662969991565,1.013288440182805,4.037565697915852,1.1296664392575622,,,,,,,,,,,1,0,,,,,,,3,one_square,
tetris,prob13.pddl,concrete,interrupted,632.9176522931084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob14.pddl,abstract,interrupted,682.9169116057456,abstract_pddl_writing,,0.32439659535884857,1.1787122935056686,0.9830539561808109,4.038130186498165,1.1319620981812477,,,,,,,,,,,1,0,,,,,,,3,one_square,
tetris,prob14.pddl,concrete,interrupted,637.1862883642316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob15.pddl,abstract,interrupted,676.0706174485385,abstract_pddl_writing,,0.3360632583498955,1.1885703280568123,1.0239156857132912,4.015548262745142,1.1383785121142864,,,,,,,,,,,1,0,,,,,,,3,one_square,
tetris,prob15.pddl,concrete,interrupted,637.9487122967839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob16.pddl,abstract,interrupted,180.6562110874802,abstract_pddl_writing,,0.36444190237671137,4.192344885319471,2.0671259500086308,12.662752907723188,1.7074346970766783,,,,,,,,,,,4,0,,,,,,,3,right_l,
tetris,prob16.pddl,concrete,interrupted,473.4632144868374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob17.pddl,abstract,interrupted,183.20023719593883,abstract_pddl_writing,,0.35633401572704315,4.023111190646887,2.0351711213588715,13.877892192453146,3.1315691992640495,,,,,,,,,,,1,0,,,,,,,3,two_straight,
tetris,prob17.pddl,concrete,interrupted,476.1843954436481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob18.pddl,abstract,interrupted,181.4649555720389,abstract_pddl_writing,,0.35151446238160133,4.011177305132151,2.0141845233738422,13.55923941731453,3.112882424145937,,,,,,,,,,,1,0,,,,,,,3,one_square,
tetris,prob18.pddl,concrete,interrupted,509.8693420076743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob19.pddl,abstract,interrupted,176.0760545283556,abstract_pddl_writing,,0.35113612934947014,4.096098285168409,2.0602485686540604,13.687693446874619,3.0915283672511578,,,,,,,,,,,1,0,,,,,,,3,two_straight,
tetris,prob19.pddl,concrete,interrupted,484.3158666482195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetris,prob20.pddl,abstract,interrupted,178.9287115484476,abstract_pddl_writing,,0.3226664513349533,3.9962519593536854,1.93540732935071,13.64465356990695,3.0786362886428833,,,,,,,,,,,1,0,,,,,,,3,two_straight,
tetris,prob20.pddl,concrete,interrupted,423.2269725240767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
