domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,fd_search_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
elevators-sat11-strips,p10.pddl,asp,timed out,1800.1499618906528,concrete_asp,,,,,,,1.52840044349432,,,0.825478944927454,,,,,,,,,,,,,,23,,,
elevators-sat11-strips,p10.pddl,fd,success,5.614686109125614,total,3.460373,,,,,,,,3.456325,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,207,,,,,
elevators-sat11-strips,p11.pddl,abstraction-asp,timed out,1800.1667162915692,abstract_asp,,0.6430671941488981,0.005494029261171818,1.1523518729954958,0.08111278619617224,0.13921407889574766,2.4479161240160465,1.4311164012178779,,1.4275407707318664,0.7259135693311691,,,,,,5,0,,,19,,20,,4,fast-elevator,
elevators-sat11-strips,p11.pddl,asp,timed out,1800.066074103117,concrete_asp,,,,,,,2.6727855503559113,,,1.4445443227887154,,,,,,,,,,,,,,23,,,
elevators-sat11-strips,p11.pddl,fd,success,18.589591693133116,total,15.982425,,,,,,,,15.975253,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,254,,,,,
elevators-sat11-strips,p12.pddl,abstraction-asp,timed out,1800.169436942786,abstract_asp,,0.6908228360116482,0.0056950971484184265,1.2760513871908188,0.08922391012310982,0.15086745843291283,3.1474702693521976,2.6673917435109615,,1.6494499817490578,1.3800003416836262,,,,,,2,0,,,23,,24,,5,passenger,
elevators-sat11-strips,p12.pddl,asp,timed out,1800.164674025029,concrete_asp,,,,,,,3.1300466880202293,,,1.550249695777893,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p12.pddl,fd,success,16.271488644182682,total,13.656708,,,,,,,,13.649912,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,253,,,,,
elevators-sat11-strips,p13.pddl,abstraction-asp,timed out,1800.1713898703456,abstract_asp,,0.628348957747221,0.005782760679721832,1.2524918615818024,0.09712081030011177,0.15221838280558586,2.9208700619637966,2.5444211959838867,,1.6642817594110966,1.369480773806572,,,,,,2,0,,,24,,25,,6,passenger,
elevators-sat11-strips,p13.pddl,asp,timed out,1800.1624824814498,concrete_asp,,,,,,,3.2087058275938034,,,1.660426028072834,,,,,,,,,,,,,,23,,,
elevators-sat11-strips,p13.pddl,fd,success,22.568166460841894,total,19.946452,,,,,,,,19.938876,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,301,,,,,
elevators-sat11-strips,p14.pddl,abstraction-asp,timed out,1800.177415508777,abstract_asp,,0.7019417248666286,0.006022877991199493,1.4082686081528664,0.09107773005962372,0.16207051649689674,3.390153605490923,3.1920390985906124,,1.8727345131337643,1.5802830196917057,,,,,,2,0,,,21,,22,,5,passenger,
elevators-sat11-strips,p14.pddl,asp,timed out,1800.186461944133,concrete_asp,,,,,,,3.3993814503774047,,,1.7674095900729299,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p14.pddl,fd,success,23.115583054721355,total,20.525423,,,,,,,,20.518442,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,285,,,,,
elevators-sat11-strips,p15.pddl,abstraction-asp,timed out,1800.19541118294,abstract_asp,,0.6804386414587498,0.006003689020872116,1.617042250931263,0.09136789292097092,0.16169576719403267,3.678735937923193,3.293907281011343,,1.9925075061619282,1.6680538840591908,,,,,,2,0,,,23,,24,,5,passenger,
elevators-sat11-strips,p15.pddl,asp,timed out,1800.1838877648115,concrete_asp,,,,,,,3.7316033095121384,,,1.8836153335869312,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p15.pddl,fd,success,29.133066996000707,total,26.424487,,,,,,,,26.415511,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,288,,,,,
elevators-sat11-strips,p16.pddl,abstraction-asp,timed out,1800.1725723231211,abstract_asp,,1.3235512850806117,0.006213300861418247,1.5487598031759262,0.1631264192983508,0.27584147825837135,3.577269277535379,2.2779144886881113,,1.8372101606801152,1.0975086949765682,,,,,,5,0,,,18,,19,,4,fast-elevator,
elevators-sat11-strips,p16.pddl,asp,timed out,1800.1694251559675,concrete_asp,,,,,,,3.370089441537857,,,1.7141551040112972,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p16.pddl,fd,success,24.07450618967414,total,20.018772,,,,,,,,20.010737,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,261,,,,,
elevators-sat11-strips,p17.pddl,abstraction-asp,timed out,1800.1708924397826,abstract_asp,,1.2369658574461937,0.006373997777700424,1.7258623242378235,0.17012230679392815,0.27720943838357925,3.8503811694681644,2.524871628731489,,2.08606681227684,1.198474545031786,,,,,,5,0,,,18,,19,,4,fast-elevator,
elevators-sat11-strips,p17.pddl,asp,timed out,1800.1782027296722,concrete_asp,,,,,,,3.7926605008542538,,,1.9279045537114143,,,,,,,,,,,,,,21,,,
elevators-sat11-strips,p17.pddl,fd,success,33.23248877376318,total,30.227747,,,,,,,,30.219299,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,296,,,,,
elevators-sat11-strips,p18.pddl,abstraction-asp,timed out,1800.1772510930896,abstract_asp,,1.2618554271757603,0.006389431655406952,1.84913045540452,0.16387316212058067,0.27641603350639343,4.396356660872698,2.803404700011015,,2.313399475067854,1.3142868429422379,,,,,,5,0,,,18,,19,,4,fast-elevator,
elevators-sat11-strips,p18.pddl,asp,timed out,1800.1918188780546,concrete_asp,,,,,,,4.3388464488089085,,,2.15492806956172,,,,,,,,,,,,,,22,,,
elevators-sat11-strips,p18.pddl,fd,success,34.44737429916859,total,31.234577,,,,,,,,31.225738,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,313,,,,,
elevators-sat11-strips,p20.pddl,abstraction-asp,timed out,1800.2078620530665,abstract_asp,,1.3333082273602486,0.007090993225574493,2.355169914662838,0.1685708649456501,0.3015458397567272,5.182890571653843,3.533233802765608,,2.8085961416363716,1.6552061811089516,,,,,,5,0,,,20,,21,,4,fast-elevator,
elevators-sat11-strips,p20.pddl,asp,timed out,1800.1901089586318,concrete_asp,,,,,,,4.475474063307047,,,2.5029945112764835,,,,,,,,,,,,,,21,,,
elevators-sat11-strips,p20.pddl,fd,success,50.70066487416625,total,46.995584,,,,,,,,46.984817,,,,,,,unchecked: No available engine supports all the problem features:,,,,,,361,,,,,
floortile-sat11-strips,seq-p01-001.pddl,abstraction-asp,timed out,1800.1219284124672,abstract_asp,,0.20778073370456696,0.003954622894525528,0.18142078444361687,0.01267610490322113,0.0403604656457901,0.24468794465065002,0.2109653204679489,,0.01688704639673233,0.008182268589735031,,,,,,5,0,,,16,,17,,2,robot,
floortile-sat11-strips,seq-p01-001.pddl,asp,timed out,1800.121633850038,concrete_asp,,,,,,,0.17901678662747145,,,0.012952744029462337,,,,,,,,,,,,,,31,,,
floortile-sat11-strips,seq-p01-001.pddl,fd,success,13.693813268095255,total,10.299006,,,,,,,,10.290992,,,,,,,valid,,,,,,44,,,,,
floortile-sat11-strips,seq-p01-002.pddl,abstraction-asp,timed out,1800.0249149538577,abstract_asp,,0.20967404544353485,0.0035760998725891113,0.1436975598335266,0.012156669050455093,0.0407579205930233,0.2086774781346321,0.1960914470255375,,0.01667844131588936,0.0077643319964408875,,,,,,5,0,,,16,,17,,2,robot,
floortile-sat11-strips,seq-p01-002.pddl,asp,timed out,1800.1222119256854,concrete_asp,,,,,,,0.17532522603869438,,,0.013977650552988052,,,,,,,,,,,,,,31,,,
floortile-sat11-strips,seq-p01-002.pddl,fd,success,13.706106260418892,total,11.993748,,,,,,,,11.990166,,,,,,,valid,,,,,,41,,,,,
floortile-sat11-strips,seq-p02-003.pddl,abstraction-asp,timed out,1800.1150125972927,abstract_asp,,0.22415536269545555,0.003084152936935425,0.1537499725818634,0.01338159665465355,0.13478998467326164,0.21104246750473976,0.19717993587255478,,0.015848375856876373,0.008835278451442719,,,,,,5,0,,,17,,18,,2,robot,
floortile-sat11-strips,seq-p02-003.pddl,asp,timed out,1800.118760577403,concrete_asp,,,,,,,0.21473189815878868,,,0.018134628422558308,,,,,,,,,,,,,,34,,,
floortile-sat11-strips,seq-p02-003.pddl,fd,success,159.29099399596453,total,155.958843,,,,,,,,155.952301,,,,,,,valid,,,,,,57,,,,,
floortile-sat11-strips,seq-p02-004.pddl,abstraction-asp,timed out,1800.1161522045732,abstract_asp,,0.22335181757807732,0.003129195421934128,0.15336820483207703,0.013720665127038956,0.13479433208703995,0.25412267819046974,0.2034996934235096,,0.018473457545042038,0.00883951410651207,,,,,,5,0,,,18,,19,,2,robot,
floortile-sat11-strips,seq-p02-004.pddl,asp,timed out,1800.1201231395826,concrete_asp,,,,,,,0.21210667211562395,,,0.018592974171042442,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p02-004.pddl,fd,success,133.08183060213923,total,130.73956,,,,,,,,130.732855,,,,,,,valid,,,,,,59,,,,,
floortile-sat11-strips,seq-p03-005.pddl,abstraction-asp,timed out,1800.1184529289603,abstract_asp,,0.22687704488635063,0.0031630955636501312,0.16157488897442818,0.014364998787641525,0.13565679639577866,0.24764692410826683,0.19902083650231361,,0.020135406404733658,0.009354989975690842,,,,,,5,0,,,17,,18,,2,robot,
floortile-sat11-strips,seq-p03-005.pddl,asp,timed out,1800.1203314326704,concrete_asp,,,,,,,0.24843932688236237,,,0.01962335780262947,,,,,,,,,,,,,,30,,,
floortile-sat11-strips,seq-p03-005.pddl,fd,success,223.1112051345408,total,221.269166,,,,,,,,221.262317,,,,,,,valid,,,,,,51,,,,,
floortile-sat11-strips,seq-p03-006.pddl,abstraction-asp,timed out,1800.11658558622,abstract_asp,,0.22413158789277077,0.003084477037191391,0.14205572754144669,0.014210719615221024,0.13568614423274994,0.2172359563410282,0.20618485659360886,,0.020336993038654327,0.00983826071023941,,,,,,5,0,,,18,,19,,2,robot,
floortile-sat11-strips,seq-p03-006.pddl,asp,timed out,1800.120154697448,concrete_asp,,,,,,,0.23904896527528763,,,0.017644941806793213,,,,,,,,,,,,,,31,,,
floortile-sat11-strips,seq-p03-006.pddl,fd,success,224.59371060878038,total,222.37836,,,,,,,,222.372447,,,,,,,valid,,,,,,52,,,,,
floortile-sat11-strips,seq-p04-007.pddl,abstraction-asp,timed out,1800.1186111792922,abstract_asp,,0.3140418753027916,0.004007209092378616,0.17649055272340775,0.01666220650076866,0.08133181557059288,0.2229948416352272,0.2076028436422348,,0.023030728101730347,0.01096390187740326,,,,,,5,0,,,18,,19,,2,robot,
floortile-sat11-strips,seq-p04-007.pddl,asp,timed out,1800.120548658073,concrete_asp,,,,,,,0.18562345579266548,,,0.01836615800857544,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p04-007.pddl,fd,interrupted,1453.4250912033021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p04-008.pddl,abstraction-asp,timed out,1800.114236112684,abstract_asp,,0.32250330969691277,0.004028391093015671,0.17480263486504555,0.016717910766601562,0.08119995146989822,0.22163888812065125,0.20617656782269478,,0.02502679079771042,0.011217795312404633,,,,,,5,0,,,17,,18,,2,robot,
floortile-sat11-strips,seq-p04-008.pddl,asp,timed out,1800.1224522478878,concrete_asp,,,,,,,0.2901200167834759,,,0.02385181188583374,,,,,,,,,,,,,,33,,,
floortile-sat11-strips,seq-p04-008.pddl,fd,success,1175.7024489790201,total,1172.270085,,,,,,,,1172.262721,,,,,,,valid,,,,,,74,,,,,
floortile-sat11-strips,seq-p05-009.pddl,abstraction-asp,timed out,1800.1165092103183,abstract_asp,,0.28735342994332314,0.003383483737707138,0.16531166806817055,0.01837337389588356,0.10242501646280289,0.2627914510667324,0.2532702572643757,,0.02362664043903351,0.012787390500307083,,,,,,5,0,,,17,,18,,2,robot,
floortile-sat11-strips,seq-p05-009.pddl,asp,timed out,1800.1207393184304,concrete_asp,,,,,,,0.28394440561532974,,,0.025444157421588898,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p05-009.pddl,fd,interrupted,1511.2377260811627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p05-010.pddl,abstraction-asp,timed out,1800.1159422434866,abstract_asp,,0.28125660866498947,0.0033753663301467896,0.13030293583869934,0.017977960407733917,0.1025405265390873,0.18844470381736755,0.17010480165481567,,0.023330796509981155,0.011499721556901932,,,,,,5,0,,,18,,19,,2,robot,
floortile-sat11-strips,seq-p05-010.pddl,asp,timed out,1800.124289653264,concrete_asp,,,,,,,0.23287693597376347,,,0.025378840044140816,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p05-010.pddl,fd,interrupted,1474.8794960370287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p06-011.pddl,abstraction-asp,timed out,1800.1182068623602,abstract_asp,,0.29434994608163834,0.0034889429807662964,0.18436249345541,0.018707700073719025,0.1168317161500454,0.19476010650396347,0.1735607273876667,,0.024904847145080566,0.012207403779029846,,,,,,5,0,,,19,,20,,2,robot,
floortile-sat11-strips,seq-p06-011.pddl,asp,timed out,1800.121992137283,concrete_asp,,,,,,,0.2667777054011822,,,0.027346033602952957,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p06-011.pddl,fd,interrupted,1516.980438720435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p06-012.pddl,abstraction-asp,timed out,1800.1198648102582,abstract_asp,,0.3273877687752247,0.003578241914510727,0.15840048342943192,0.019016705453395844,0.11963102966547012,0.26224861666560173,0.20819342136383057,,0.02777746692299843,0.013050973415374756,,,,,,5,0,,,19,,20,,2,robot,
floortile-sat11-strips,seq-p06-012.pddl,asp,timed out,1800.1228142790496,concrete_asp,,,,,,,0.19213514775037766,,,0.02229013293981552,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p06-012.pddl,fd,interrupted,1537.4271285831928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p07-013.pddl,abstraction-asp,timed out,1800.1188598396257,abstract_asp,,0.3525530733168125,0.003904072567820549,0.17863373644649982,0.024012431502342224,0.14872431382536888,0.2992249531671405,0.21281004697084427,,0.04375185817480087,0.014891128987073898,,,,,,5,0,,,18,,19,,3,robot,
floortile-sat11-strips,seq-p07-013.pddl,asp,timed out,1800.1264947466552,concrete_asp,,,,,,,0.29489488899707794,,,0.03966301307082176,,,,,,,,,,,,,,32,,,
floortile-sat11-strips,seq-p07-013.pddl,fd,timed out,1800.1133344722912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p07-014.pddl,abstraction-asp,timed out,1800.0595359168947,abstract_asp,,0.36291567608714104,0.00399693101644516,0.19394731894135475,0.023940321058034897,0.1484764739871025,0.3166377395391464,0.24130357429385185,,0.08593440800905228,0.015172146260738373,,,,,,5,0,,,19,,20,,3,robot,
floortile-sat11-strips,seq-p07-014.pddl,asp,timed out,1800.124588418752,concrete_asp,,,,,,,0.31858475506305695,,,0.042664263397455215,,,,,,,,,,,,,,34,,,
floortile-sat11-strips,seq-p07-014.pddl,fd,interrupted,1766.7290077283978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p08-015.pddl,abstraction-asp,timed out,1800.1162220221013,abstract_asp,,0.3391960430890322,0.004138102754950523,0.15858961641788483,0.027331776916980743,0.21543247904628515,0.2602799292653799,0.1861946675926447,,0.04687366634607315,0.016489654779434204,,,,,,5,0,,,20,,21,,3,robot,
floortile-sat11-strips,seq-p08-015.pddl,asp,timed out,1800.1248413324356,concrete_asp,,,,,,,0.34540875628590584,,,0.04985341802239418,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p08-015.pddl,fd,interrupted,1689.0603393800557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p08-016.pddl,abstraction-asp,timed out,1800.1188186444342,abstract_asp,,0.3700753189623356,0.00419139489531517,0.1952333264052868,0.027321554720401764,0.20930026844143867,0.30636800825595856,0.21643605828285217,,0.05044150352478027,0.0173557810485363,,,,,,5,0,,,19,,20,,3,robot,
floortile-sat11-strips,seq-p08-016.pddl,asp,timed out,1800.125773627311,concrete_asp,,,,,,,0.32148876413702965,,,0.048922158777713776,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p08-016.pddl,fd,interrupted,1789.9121601954103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p09-017.pddl,abstraction-asp,timed out,1800.1211925102398,abstract_asp,,0.3386163869872689,0.004344837740063667,0.15895078051835299,0.03039825987070799,0.27336073480546474,0.2428050758317113,0.18362118676304817,,0.051553732715547085,0.0182951046153903,,,,,,5,0,,,21,,22,,3,robot,
floortile-sat11-strips,seq-p09-017.pddl,asp,timed out,1800.129564665258,concrete_asp,,,,,,,0.3069271892309189,,,0.05461591109633446,,,,,,,,,,,,,,36,,,
floortile-sat11-strips,seq-p09-017.pddl,fd,timed out,1800.1130671016872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p09-018.pddl,abstraction-asp,timed out,1800.1205467851833,abstract_asp,,0.39200471341609955,0.004638698883354664,0.21467759367078543,0.030788554809987545,0.2618290735408664,0.29254685156047344,0.23195505049079657,,0.05640434846282005,0.019532080739736557,,,,,,5,0,,,19,,20,,3,robot,
floortile-sat11-strips,seq-p09-018.pddl,asp,timed out,1800.124311428517,concrete_asp,,,,,,,0.2894664593040943,,,0.05246901512145996,,,,,,,,,,,,,,35,,,
floortile-sat11-strips,seq-p09-018.pddl,fd,timed out,1800.0452090986073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p10-019.pddl,abstraction-asp,timed out,1800.1181052103639,abstract_asp,,0.4150701090693474,0.004860840737819672,0.18643949925899506,0.035045843571424484,0.3534238189458847,0.31956562772393227,0.23111603781580925,,0.06640003994107246,0.022384069859981537,,,,,,5,0,,,22,,23,,3,robot,
floortile-sat11-strips,seq-p10-019.pddl,asp,timed out,1800.1269077798352,concrete_asp,,,,,,,0.31288389675319195,,,0.06216160301119089,,,,,,,,,,,,,,39,,,
floortile-sat11-strips,seq-p10-019.pddl,fd,timed out,1800.0190695114434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floortile-sat11-strips,seq-p10-020.pddl,abstraction-asp,timed out,1800.1187522262335,abstract_asp,,0.39485397189855576,0.004763945937156677,0.19039305672049522,0.035488568246364594,0.3562040254473686,0.3208502307534218,0.22682084515690804,,0.06804311648011208,0.022475581616163254,,,,,,5,0,,,20,,21,,3,robot,
floortile-sat11-strips,seq-p10-020.pddl,asp,timed out,1800.1127478592098,concrete_asp,,,,,,,0.29018086194992065,,,0.05953076854348183,,,,,,,,,,,,,,37,,,
floortile-sat11-strips,seq-p10-020.pddl,fd,timed out,1800.111351199448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gripper,prob01.pddl,abstraction-asp,success,3.6526538729667664,total,0.924254,0.144822,0.001669,0.136633,0.005057,0.010157,0.204423,0.183185,,0.006168,0.003761,0.021585,0.156744,,,valid,2,0,3,4,3,11,4,8,4,object,
gripper,prob01.pddl,asp,success,2.0589421559125185,total,0.370896,,,,,,0.193639,,,0.00746,,,0.158124,,,valid,,,,,,11,,12,,,
gripper,prob01.pddl,fd,success,2.1414009034633636,total,0.205683,,,,,,,,0.197777,,,,,,,valid,,,,,,11,,,,,
gripper,prob02.pddl,abstraction-asp,success,9.19979802891612,total,5.983175,0.153166,0.00251,0.15892,0.006313,0.010101,0.252145,0.186386,,0.010663,0.004023,0.023901,5.106497,,,valid,2,0,3,10,3,17,4,14,6,object,
gripper,prob02.pddl,asp,success,7.275014042854309,total,4.620972,,,,,,0.198386,,,0.00829,,,4.394869,,,valid,,,,,,17,,18,,,
gripper,prob02.pddl,fd,success,2.3632667558267713,total,0.203907,,,,,,,,0.200287,,,,,,,valid,,,,,,17,,,,,
gripper,prob03.pddl,abstraction-asp,success,261.3182384967804,total,258.590938,0.152721,0.001888,0.136538,0.008413,0.010172,0.232048,0.181539,,0.009764,0.003788,0.020577,257.770415,,,valid,2,0,3,16,3,23,4,20,8,object,
gripper,prob03.pddl,asp,success,196.3374450393021,total,193.911928,,,,,,0.210406,,,0.007491,,,193.661391,,,valid,,,,,,23,,24,,,
gripper,prob03.pddl,fd,success,2.292099554091692,total,0.224977,,,,,,,,0.21796,,,,,,,valid,,,,,,23,,,,,
gripper,prob04.pddl,abstraction-asp,timed out,1800.1132529163733,abstract_solving,,0.14880661386996508,0.002010814845561981,0.11146227549761534,0.00994938425719738,0.010095108300447464,0.21177961863577366,0.18506685085594654,,0.00820941012352705,0.00386619009077549,0.024416533298790455,,,,,2,0,3,17,3,,4,21,10,object,
gripper,prob04.pddl,asp,timed out,1800.122758295387,concrete_asp,,,,,,,0.27550841867923737,,,0.012271136045455933,,,,,,,,,,,,,,26,,,
gripper,prob04.pddl,fd,success,2.5193757079541683,total,0.226928,,,,,,,,0.219895,,,,,,,valid,,,,,,29,,,,,
gripper,prob05.pddl,abstraction-asp,timed out,1800.1164170838892,abstract_solving,,0.1461932212114334,0.002055976539850235,0.1141216941177845,0.011152893304824829,0.010873731225728989,0.19734378159046173,0.18576114624738693,,0.009186465293169022,0.004076875746250153,0.025210242718458176,,,,,2,0,3,17,3,,4,21,12,object,
gripper,prob05.pddl,asp,timed out,1800.1166248321533,concrete_asp,,,,,,,0.16117152944207191,,,0.009280703961849213,,,,,,,,,,,,,,26,,,
gripper,prob05.pddl,fd,success,2.107830625027418,total,0.20816,,,,,,,,0.202004,,,,,,,valid,,,,,,35,,,,,
gripper,prob06.pddl,abstraction-asp,timed out,1800.1158764883876,abstract_solving,,0.15145042166113853,0.0021825991570949554,0.14789670705795288,0.013095669448375702,0.010845255106687546,0.1947181299328804,0.17733308672904968,,0.012490399181842804,0.0037968456745147705,0.022319890558719635,,,,,2,0,3,16,3,,4,20,14,object,
gripper,prob06.pddl,asp,timed out,1800.1172858960927,concrete_asp,,,,,,,0.20841853320598602,,,0.011008676141500473,,,,,,,,,,,,,,26,,,
gripper,prob06.pddl,fd,success,2.1625159457325935,total,0.219042,,,,,,,,0.212168,,,,,,,valid,,,,,,41,,,,,
gripper,prob07.pddl,abstraction-asp,timed out,1800.1171055920422,abstract_solving,,0.14273660257458687,0.002192094922065735,0.09458008781075478,0.01490727812051773,0.010292991995811462,0.16037558019161224,0.14615518599748611,,0.009628333151340485,0.0034630373120307922,0.015994086861610413,,,,,2,0,3,16,3,,4,20,16,object,
gripper,prob07.pddl,asp,timed out,1800.1187840215862,concrete_asp,,,,,,,0.21594012528657913,,,0.013382229954004288,,,,,,,,,,,,,,26,,,
gripper,prob07.pddl,fd,success,2.219946935772896,total,0.224996,,,,,,,,0.217712,,,,,,,valid,,,,,,47,,,,,
gripper,prob08.pddl,abstraction-asp,timed out,1800.1229431517422,abstract_solving,,0.16163408383727074,0.002462930977344513,0.1385584957897663,0.017554648220539093,0.011296898126602173,0.21624790132045746,0.19527438282966614,,0.014207020401954651,0.004786558449268341,0.023028504103422165,,,,,2,0,3,17,3,,4,21,18,object,
gripper,prob08.pddl,asp,timed out,1800.1153901331127,concrete_asp,,,,,,,0.16198181360960007,,,0.011338956654071808,,,,,,,,,,,,,,26,,,
gripper,prob08.pddl,fd,success,2.214696468785405,total,0.225116,,,,,,,,0.218712,,,,,,,valid,,,,,,53,,,,,
gripper,prob09.pddl,abstraction-asp,timed out,1800.1168181411922,abstract_solving,,0.15701724588871002,0.0024861395359039307,0.1201360933482647,0.02001217007637024,0.010553080588579178,0.199336227029562,0.18141698464751244,,0.011825677007436752,0.0038735605776309967,0.022160980850458145,,,,,2,0,3,17,3,,4,21,20,object,
gripper,prob09.pddl,asp,timed out,1800.1220137886703,concrete_asp,,,,,,,0.21855184063315392,,,0.015028804540634155,,,,,,,,,,,,,,27,,,
gripper,prob09.pddl,fd,success,1.859338790178299,total,0.183125,,,,,,,,0.179915,,,,,,,valid,,,,,,59,,,,,
gripper,prob10.pddl,abstraction-asp,timed out,1800.1179141104221,abstract_solving,,0.17092327401041985,0.0025615766644477844,0.19263679906725883,0.022998489439487457,0.01059693843126297,0.26020950824022293,0.18498965352773666,,0.015535298734903336,0.004183929413557053,0.02570410445332527,,,,,2,0,3,17,3,,4,21,22,object,
gripper,prob10.pddl,asp,timed out,1800.1167990528047,concrete_asp,,,,,,,0.22882525995373726,,,0.015331350266933441,,,,,,,,,,,,,,26,,,
gripper,prob10.pddl,fd,success,2.213661152869463,total,0.223647,,,,,,,,0.218507,,,,,,,valid,,,,,,65,,,,,
gripper,prob11.pddl,abstraction-asp,timed out,1800.112595256418,abstract_solving,,0.1656518168747425,0.0027008093893527985,0.1673579104244709,0.025862686336040497,0.010671209543943405,0.20748819038271904,0.1821560375392437,,0.016605455428361893,0.004027798771858215,0.026591546833515167,,,,,2,0,3,17,3,,4,21,24,object,
gripper,prob11.pddl,asp,timed out,1800.118041843176,concrete_asp,,,,,,,0.25450413674116135,,,0.016530737280845642,,,,,,,,,,,,,,26,,,
gripper,prob11.pddl,fd,success,2.2552542574703693,total,0.23095,,,,,,,,0.223959,,,,,,,valid,,,,,,71,,,,,
gripper,prob12.pddl,abstraction-asp,timed out,1800.1177006959915,abstract_solving,,0.18034008145332336,0.002737797796726227,0.16057612374424934,0.028865884989500046,0.015821602195501328,0.24302201345562935,0.18463515862822533,,0.019007660448551178,0.004035692662000656,0.022911734879016876,,,,,2,0,3,16,3,,4,20,26,object,
gripper,prob12.pddl,asp,timed out,1800.1175707243383,concrete_asp,,,,,,,0.26864324137568474,,,0.018752746284008026,,,,,,,,,,,,,,26,,,
gripper,prob12.pddl,fd,success,3.308450222015381,total,0.27705,,,,,,,,0.270824,,,,,,,valid,,,,,,77,,,,,
gripper,prob13.pddl,abstraction-asp,timed out,1800.1139432489872,abstract_solving,,0.19653311744332314,0.0028898827731609344,0.1728001832962036,0.031700123101472855,0.010379612445831299,0.2018061950802803,0.1803475134074688,,0.018847353756427765,0.004067186266183853,0.023475341498851776,,,,,2,0,3,17,3,,4,21,28,object,
gripper,prob13.pddl,asp,timed out,1800.1188067048788,concrete_asp,,,,,,,0.21383468806743622,,,0.017951972782611847,,,,,,,,,,,,,,25,,,
gripper,prob13.pddl,fd,success,2.091869778931141,total,0.209386,,,,,,,,0.203298,,,,,,,valid,,,,,,83,,,,,
gripper,prob14.pddl,abstraction-asp,timed out,1800.1237113066018,abstract_solving,,0.18939712643623352,0.0031066834926605225,0.1571754552423954,0.03621288388967514,0.011601436883211136,0.2687773331999779,0.1922430656850338,,0.018452167510986328,0.004503622651100159,0.024774711579084396,,,,,2,0,3,17,3,,4,21,30,object,
gripper,prob14.pddl,asp,timed out,1800.119163427502,concrete_asp,,,,,,,0.21683980897068977,,,0.01586148515343666,,,,,,,,,,,,,,26,,,
gripper,prob14.pddl,fd,success,1.936014637351036,total,0.198059,,,,,,,,0.194406,,,,,,,valid,,,,,,89,,,,,
gripper,prob15.pddl,abstraction-asp,timed out,1800.0335368821397,abstract_solving,,0.19197762943804264,0.003114260733127594,0.15467760246247053,0.039488526061177254,0.010744086466729641,0.25031614676117897,0.17792720720171928,,0.020654321648180485,0.0038922838866710663,0.02217190433293581,,,,,2,0,3,16,3,,4,20,32,object,
