domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,lama_fd_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
driverlog,p06.pddl,concrete,success,3.419584456831217,total,1.713753,,,,,,0.2007,,,0.012174,,,1.482103,,,,,,,,,11,,12,,,
driverlog,p06.pddl,lama,success,2.032317489385605,total,0.236302,,,,,,,,0.231096,,,,,,,,,,,,,17,,,,,
driverlog,p07.pddl,abstract,success,7.881649132817984,total,5.041555,0.190151,0.004029,0.144501,0.015218,0.056193,0.242149,0.226347,,0.014578,0.012616,3.769833,0.288856,,,valid,2,0,0,0,11,15,12,1,3,object,
driverlog,p07.pddl,concrete,success,28.100404918193817,total,26.32088,,,,,,0.231741,,,0.012706,,,26.05975,,,,,,,,,13,,14,,,
driverlog,p07.pddl,lama,success,1.9725872352719307,total,0.231469,,,,,,,,0.225727,,,,,,,,,,,,,18,,,,,
driverlog,p08.pddl,abstract,timed out,1800.1156945414841,abstract_asp,,0.1989908292889595,0.0029085390269756317,0.17698293179273605,0.015020716935396194,0.06128186360001564,0.2766042575240135,0.22081942111253738,,0.018036801367998123,0.013160329312086105,,,,,,2,0,,,16,,17,,3,object,
driverlog,p08.pddl,concrete,timed out,1800.118241816759,concrete_asp,,,,,,,0.20555955916643143,,,0.013170141726732254,,,,,,,,,,,,,,18,,,
driverlog,p08.pddl,lama,success,2.034828247502446,total,0.296629,,,,,,,,0.292581,,,,,,,,,,,,,27,,,,,
driverlog,p09.pddl,abstract,timed out,1800.1189489737153,abstract_asp,,0.2096683233976364,0.002906840294599533,0.16558599099516869,0.01748581975698471,0.07471218705177307,0.277167234569788,0.2259674146771431,,0.021687302738428116,0.01630009338259697,,,,,,2,0,,,17,,18,,3,object,
driverlog,p09.pddl,concrete,success,1442.8167176656425,total,1441.057649,,,,,,0.225392,,,0.017669,,,1440.794926,,,,,,,,,22,,23,,,
driverlog,p09.pddl,lama,success,1.9959660395979881,total,0.245509,,,,,,,,0.239601,,,,,,,,,,,,,56,,,,,
driverlog,p13.pddl,abstract,timed out,1800.1223710551858,abstract_asp,,0.34557686746120453,0.003078814595937729,0.1586896851658821,0.03154796361923218,0.313668679445982,0.2581639438867569,0.2897786572575569,,0.04190702736377716,0.04613151401281357,,,,,,2,0,,,18,,19,,2,object,
driverlog,p13.pddl,concrete,timed out,1800.1182809434831,concrete_asp,,,,,,,0.34857239201664925,,,0.08769770711660385,,,,,,,,,,,,,,21,,,
driverlog,p13.pddl,lama,success,2.210248578339815,total,0.441777,,,,,,,,0.437848,,,,,,,,,,,,,41,,,,,
driverlog,p14.pddl,abstract,timed out,1800.1290259622037,abstract_asp,,0.31628216803073883,0.003216121345758438,0.17837851494550705,0.027592062950134277,0.20063015446066856,0.2720826603472233,0.29144954308867455,,0.04504835605621338,0.04226087033748627,,,,,,3,0,,,18,,19,,2,object,
driverlog,p14.pddl,concrete,timed out,1800.1175557114184,concrete_asp,,,,,,,0.282121229916811,,,0.044835563749074936,,,,,,,,,,,,,,19,,,
driverlog,p14.pddl,lama,success,2.114392578601837,total,0.31672,,,,,,,,0.311573,,,,,,,,,,,,,38,,,,,
driverlog,p17.pddl,abstract,timed out,1800.1367740118876,abstract_asp,,0.4315757714211941,0.004152998328208923,0.3453173227608204,0.0474063977599144,0.6925261681899428,0.6648019105195999,0.7495346097275615,,0.23994082305580378,0.2510038251057267,,,,,,2,0,,,15,,16,,3,object,
driverlog,p17.pddl,concrete,timed out,1800.1281842142344,concrete_asp,,,,,,,0.6763855740427971,,,0.226890929043293,,,,,,,,,,,,,,16,,,
driverlog,p17.pddl,lama,success,2.3590690456330776,total,0.796738,,,,,,,,0.789963,,,,,,,,,,,,,134,,,,,
driverlog,p18.pddl,abstract,timed out,1800.150300618261,abstract_asp,,0.4786371812224388,0.0047308169305324554,0.4128524735569954,0.057251472026109695,0.9465821273624897,0.9042366296052933,0.8925771750509739,,0.3354621194303036,0.27672111988067627,,,,,,3,0,,,16,,17,,3,object,
driverlog,p18.pddl,concrete,timed out,1800.133507154882,concrete_asp,,,,,,,0.8477622494101524,,,0.29727906361222267,,,,,,,,,,,,,,18,,,
driverlog,p18.pddl,lama,success,7.966589089483023,total,6.058484,,,,,,,,6.05123,,,,,,,,,,,,,124,,,,,
driverlog,p19.pddl,abstract,timed out,1800.1442930810153,abstract_asp,,0.4757930785417557,0.010125488042831421,0.4423075392842293,0.05885623022913933,1.112460546195507,0.9285293035209179,1.0449143759906292,,0.3718843013048172,0.4093565344810486,,,,,,2,0,,,16,,17,,3,object,
driverlog,p19.pddl,concrete,timed out,1800.1420181766152,concrete_asp,,,,,,,0.9515025801956654,,,0.353344202041626,,,,,,,,,,,,,,18,,,
driverlog,p19.pddl,lama,success,9.511524811387062,total,6.993264,,,,,,,,6.984221,,,,,,,,,,,,,212,,,,,
elevators-sat08-strips,p01.pddl,abstract,success,551.563981294632,total,548.478764,0.330652,0.002673,0.169083,0.018264,0.02867,0.274056,0.216697,,0.031362,0.020487,546.558269,0.721566,,,unchecked: No available engine supports all the problem features:,5,0,0,0,18,35,19,1,2,fast-elevator,
elevators-sat08-strips,p01.pddl,concrete,success,550.1119645535946,total,548.041245,,,,,,0.22019,,,0.027403,,,547.757747,,,,,,,,,18,,19,,,
elevators-sat08-strips,p01.pddl,lama,success,1.8302236646413803,total,0.22109,,,,,,,,0.217514,,,,,,,,,,,,,20,,,,,
elevators-sat08-strips,p02.pddl,abstract,timed out,1800.1173635721207,abstract_asp,,0.31378326192498207,0.0027619190514087677,0.13749739900231361,0.017717670649290085,0.029215358197689056,0.23985638841986656,0.22843584045767784,,0.03397037461400032,0.024566110223531723,,,,,,5,0,,,20,,21,,2,fast-elevator,
elevators-sat08-strips,p02.pddl,concrete,timed out,1800.1181976944208,concrete_asp,,,,,,,0.21256721392273903,,,0.06111181899905205,,,,,,,,,,,,,,21,,,
elevators-sat08-strips,p02.pddl,lama,success,2.5069355964660645,total,0.256384,,,,,,,,0.252704,,,,,,,,,,,,,28,,,,,
elevators-sat08-strips,p03.pddl,abstract,timed out,1800.119105999358,abstract_asp,,0.3342754999175668,0.0028034839779138565,0.18886771611869335,0.017711549997329712,0.03011929988861084,0.31199268717318773,0.23692272324115038,,0.04416373651474714,0.029053389094769955,,,,,,5,0,,,16,,17,,2,fast-elevator,
elevators-sat08-strips,p03.pddl,concrete,timed out,1800.0642598755658,concrete_asp,,,,,,,0.22048765420913696,,,0.07430845126509666,,,,,,,,,,,,,,16,,,
elevators-sat08-strips,p03.pddl,lama,success,2.5391992405056953,total,0.273868,,,,,,,,0.270507,,,,,,,,,,,,,23,,,,,
elevators-sat08-strips,p04.pddl,abstract,timed out,1800.1230085119605,abstract_asp,,0.33972918801009655,0.0037903795018792152,0.15854507312178612,0.018329902552068233,0.031357647851109505,0.27464909944683313,0.2459683259949088,,0.0457797646522522,0.03283428680151701,,,,,,5,0,,,20,,21,,2,fast-elevator,
elevators-sat08-strips,p04.pddl,concrete,timed out,1800.1164220497012,concrete_asp,,,,,,,0.21868550777435303,,,0.04093512147665024,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p04.pddl,lama,success,1.9945800118148327,total,0.265175,,,,,,,,0.261279,,,,,,,,,,,,,40,,,,,
elevators-sat08-strips,p05.pddl,abstract,timed out,1800.098694127053,abstract_asp,,0.3466394580900669,0.0030457302927970886,0.21241067349910736,0.0184200219810009,0.03161989897489548,0.3452925607562065,0.26698655262589455,,0.05512804165482521,0.03733951970934868,,,,,,5,0,,,18,,19,,2,fast-elevator,
elevators-sat08-strips,p05.pddl,concrete,timed out,1800.1174472905695,concrete_asp,,,,,,,0.2863740250468254,,,0.04792047291994095,,,,,,,,,,,,,,20,,,
elevators-sat08-strips,p05.pddl,lama,success,1.9644333720207214,total,0.265652,,,,,,,,0.261889,,,,,,,,,,,,,36,,,,,
elevators-sat08-strips,p06.pddl,abstract,timed out,1800.0303610563278,abstract_asp,,0.3357694558799267,0.002940364181995392,0.19416380301117897,0.02084379270672798,0.03348567709326744,0.33131594210863113,0.26550259068608284,,0.060928985476493835,0.04954414442181587,,,,,,2,0,,,20,,21,,3,passenger,
elevators-sat08-strips,p06.pddl,concrete,timed out,1800.0354197360575,concrete_asp,,,,,,,0.2817213349044323,,,0.10633280128240585,,,,,,,,,,,,,,21,,,
elevators-sat08-strips,p06.pddl,lama,success,1.9980468973517418,total,0.282997,,,,,,,,0.279222,,,,,,,,,,,,,41,,,,,
elevators-sat08-strips,p07.pddl,abstract,timed out,1800.1185754910111,abstract_asp,,0.3175215944647789,0.002960704267024994,0.15622911974787712,0.018298860639333725,0.03216726332902908,0.27581802755594254,0.2518545314669609,,0.06288976967334747,0.04413890093564987,,,,,,5,0,,,21,,22,,2,fast-elevator,
elevators-sat08-strips,p07.pddl,concrete,timed out,1800.1144143380225,concrete_asp,,,,,,,0.27988023683428764,,,0.05671034753322601,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p07.pddl,lama,success,2.00306049734354,total,0.301527,,,,,,,,0.297652,,,,,,,,,,,,,54,,,,,
elevators-sat08-strips,p08.pddl,abstract,timed out,1800.1204369813204,abstract_asp,,0.3197159469127655,0.0030710846185684204,0.1592065691947937,0.02129008248448372,0.03518441319465637,0.2905374690890312,0.2885208949446678,,0.06958603113889694,0.06165849789977074,,,,,,2,0,,,20,,21,,3,passenger,
elevators-sat08-strips,p08.pddl,concrete,timed out,1800.1171575821936,concrete_asp,,,,,,,0.2865363024175167,,,0.06284333392977715,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p08.pddl,lama,success,2.4267848543822765,total,0.326584,,,,,,,,0.323224,,,,,,,,,,,,,52,,,,,
elevators-sat08-strips,p09.pddl,abstract,timed out,1800.1248416705057,abstract_asp,,0.3502986300736666,0.003939563408493996,0.19963981676846743,0.022408190183341503,0.03604208305478096,0.36059954948723316,0.31584579683840275,,0.07729476597160101,0.06957264058291912,,,,,,2,0,,,18,,19,,3,passenger,
elevators-sat08-strips,p09.pddl,concrete,timed out,1800.035721924156,concrete_asp,,,,,,,0.3045426048338413,,,0.06896398589015007,,,,,,,,,,,,,,21,,,
elevators-sat08-strips,p09.pddl,lama,success,2.4728293605148792,total,0.343252,,,,,,,,0.339734,,,,,,,,,,,,,55,,,,,
elevators-sat08-strips,p10.pddl,abstract,timed out,1800.12180127576,abstract_asp,,0.32404015213251114,0.003173176199197769,0.16852588951587677,0.023387007415294647,0.035817958414554596,0.30327552556991577,0.29516393691301346,,0.08123937621712685,0.06798890233039856,,,,,,2,0,,,23,,24,,4,passenger,
elevators-sat08-strips,p10.pddl,concrete,timed out,1800.034549664706,concrete_asp,,,,,,,0.3081369400024414,,,0.14954037219285965,,,,,,,,,,,,,,25,,,
elevators-sat08-strips,p10.pddl,lama,success,2.075403411872685,total,0.349246,,,,,,,,0.346006,,,,,,,,,,,,,81,,,,,
elevators-sat08-strips,p11.pddl,abstract,timed out,1800.1220321692526,abstract_asp,,0.4437109977006912,0.003206063061952591,0.18408028036355972,0.03504004701972008,0.056544750928878784,0.33327002078294754,0.3151051700115204,,0.09538404643535614,0.07608188688755035,,,,,,5,0,,,19,,20,,2,fast-elevator,
elevators-sat08-strips,p11.pddl,concrete,timed out,1800.1157806441188,concrete_asp,,,,,,,0.2871054671704769,,,0.08652304857969284,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p11.pddl,lama,success,2.135767888277769,total,0.356705,,,,,,,,0.350308,,,,,,,,,,,,,39,,,,,
elevators-sat08-strips,p12.pddl,abstract,timed out,1800.1218268033117,abstract_asp,,0.442169975489378,0.0032097026705741882,0.19726391788572073,0.04759644344449043,0.058719782158732414,0.36323893908411264,0.31753573659807444,,0.11835274379700422,0.07654286175966263,,,,,,2,0,,,22,,23,,5,passenger,
elevators-sat08-strips,p12.pddl,concrete,timed out,1800.11787205562,concrete_asp,,,,,,,0.3426266126334667,,,0.10861934721469879,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p12.pddl,lama,success,2.705483161844313,total,0.42276,,,,,,,,0.419251,,,,,,,,,,,,,58,,,,,
elevators-sat08-strips,p13.pddl,abstract,timed out,1800.1294670728967,abstract_asp,,0.44171822629868984,0.0035932203754782677,0.23980508279055357,0.03963882941752672,0.06113541126251221,0.4312211638316512,0.38330365158617496,,0.14172849524766207,0.12486531399190426,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat08-strips,p13.pddl,concrete,timed out,1800.1227445602417,concrete_asp,,,,,,,0.3963071294128895,,,0.12944387644529343,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p13.pddl,lama,success,2.178136487491429,total,0.456318,,,,,,,,0.452193,,,,,,,,,,,,,56,,,,,
elevators-sat08-strips,p14.pddl,abstract,timed out,1800.1257023438811,abstract_asp,,0.46744170039892197,0.0034900568425655365,0.2566581331193447,0.03650037571787834,0.061755601316690445,0.49182334169745445,0.3960413858294487,,0.16518977284431458,0.12730641290545464,,,,,,5,0,,,20,,21,,2,fast-elevator,
elevators-sat08-strips,p14.pddl,concrete,timed out,1800.0777957728133,concrete_asp,,,,,,,0.3868921371176839,,,0.31458905059844255,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p14.pddl,lama,success,1.9275688752532005,total,0.489016,,,,,,,,0.485243,,,,,,,,,,,,,80,,,,,
elevators-sat08-strips,p15.pddl,abstract,timed out,1800.1313398703933,abstract_asp,,0.4734857678413391,0.0036389008164405823,0.2827633060514927,0.04127870872616768,0.06682467460632324,0.5148110873997211,0.4768326096236706,,0.1956348828971386,0.17561328783631325,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat08-strips,p15.pddl,concrete,timed out,1800.1201790720224,concrete_asp,,,,,,,0.426668182015419,,,0.1624222807586193,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p15.pddl,lama,success,2.1042989641427994,total,0.642231,,,,,,,,0.638393,,,,,,,,,,,,,107,,,,,
elevators-sat08-strips,p16.pddl,abstract,timed out,1800.1282452233136,abstract_asp,,0.47001973912119865,0.003686189651489258,0.29209591820836067,0.041504163295030594,0.07387535274028778,0.5411302782595158,0.5107933841645718,,0.21403482928872108,0.19971836358308792,,,,,,2,0,,,20,,21,,3,passenger,
elevators-sat08-strips,p16.pddl,concrete,timed out,1800.1220237538218,concrete_asp,,,,,,,0.44241468235850334,,,0.18929283320903778,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p16.pddl,lama,success,2.8682852797210217,total,0.651513,,,,,,,,0.64796,,,,,,,,,,,,,83,,,,,
elevators-sat08-strips,p17.pddl,abstract,timed out,1800.1250804457814,abstract_asp,,0.4718549260869622,0.004078911617398262,0.29627803713083267,0.03736485633999109,0.07272579986602068,0.5542329242452979,0.4727333365008235,,0.23024594597518444,0.1769041307270527,,,,,,5,0,,,19,,20,,2,fast-elevator,
elevators-sat08-strips,p17.pddl,concrete,timed out,1800.122518144548,concrete_asp,,,,,,,0.48298215866088867,,,0.43549327552318573,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p17.pddl,lama,success,2.726063035428524,total,0.72698,,,,,,,,0.723982,,,,,,,,,,,,,105,,,,,
elevators-sat08-strips,p18.pddl,abstract,timed out,1800.1288441102952,abstract_asp,,0.4809151394292712,0.003858700394630432,0.3239800427109003,0.042535021901130676,0.07872400339692831,0.6094645690172911,0.5915835127234459,,0.25327970180660486,0.2467188322916627,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat08-strips,p18.pddl,concrete,timed out,1800.0219018599018,concrete_asp,,,,,,,0.5124796340242028,,,0.221154460683465,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p18.pddl,lama,success,3.022702105343342,total,0.785263,,,,,,,,0.78179,,,,,,,,,,,,,118,,,,,
elevators-sat08-strips,p19.pddl,abstract,timed out,1800.1322304792702,abstract_asp,,0.4591212458908558,0.003896467387676239,0.29139624908566475,0.05053173005580902,0.07831265777349472,0.5721236169338226,0.5860547684133053,,0.26920803263783455,0.24741243571043015,,,,,,2,0,,,23,,24,,5,passenger,
elevators-sat08-strips,p19.pddl,concrete,timed out,1800.1169894486666,concrete_asp,,,,,,,0.5599885359406471,,,0.23992172628641129,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p19.pddl,lama,success,3.21722000092268,total,0.962883,,,,,,,,0.959571,,,,,,,,,,,,,136,,,,,
elevators-sat08-strips,p20.pddl,abstract,timed out,1800.1337385550141,abstract_asp,,0.4760267212986946,0.010386984795331955,0.3398996628820896,0.047037139534950256,0.07536535710096359,0.6493653543293476,0.6468012034893036,,0.2952634356915951,0.28106236457824707,,,,,,2,0,,,23,,24,,4,passenger,
elevators-sat08-strips,p20.pddl,concrete,timed out,1800.0738104879856,concrete_asp,,,,,,,0.6023192368447781,,,0.5760164298117161,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p20.pddl,lama,success,2.7391370236873627,total,0.892865,,,,,,,,0.889141,,,,,,,,,,,,,110,,,,,
elevators-sat08-strips,p21.pddl,abstract,timed out,1800.1305754743516,abstract_asp,,0.6537678577005863,0.003690965473651886,0.33436862006783485,0.05913958325982094,0.10065922513604164,0.6401325203478336,0.5510201118886471,,0.2988034076988697,0.21615203097462654,,,,,,5,0,,,19,,20,,2,fast-elevator,
elevators-sat08-strips,p21.pddl,concrete,timed out,1800.1260194294155,concrete_asp,,,,,,,0.5743370354175568,,,0.2488473691046238,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p21.pddl,lama,success,2.856083031743765,total,0.775363,,,,,,,,0.771881,,,,,,,,,,,,,82,,,,,
elevators-sat08-strips,p22.pddl,abstract,timed out,1800.1295424848795,abstract_asp,,0.6264077052474022,0.0038899779319763184,0.3650389239192009,0.05938124284148216,0.1038881428539753,0.78563467040658,0.6270792298018932,,0.3478190451860428,0.2662786692380905,,,,,,5,0,,,17,,18,,2,fast-elevator,
elevators-sat08-strips,p22.pddl,concrete,timed out,1800.1272124238312,concrete_asp,,,,,,,0.7319688536226749,,,0.31125224009156227,,,,,,,,,,,,,,22,,,
elevators-sat08-strips,p22.pddl,lama,success,2.9938477696850896,total,1.146083,,,,,,,,1.142175,,,,,,,,,,,,,96,,,,,
elevators-sat08-strips,p23.pddl,abstract,timed out,1800.1341047510505,abstract_asp,,0.6302093528211117,0.0038863345980644226,0.43121736124157906,0.06656697019934654,0.11135915666818619,0.8943056985735893,0.8805044293403625,,0.4149687997996807,0.41099368035793304,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat08-strips,p23.pddl,concrete,timed out,1800.0524340420961,concrete_asp,,,,,,,0.8124609924852848,,,0.3670201562345028,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p23.pddl,lama,success,2.624015553854406,total,1.182489,,,,,,,,1.179249,,,,,,,,,,,,,107,,,,,
elevators-sat08-strips,p24.pddl,abstract,timed out,1800.1340351784602,abstract_asp,,0.6327508697286248,0.004169359803199768,0.4839630415663123,0.06929018720984459,0.11823934875428677,0.9490145249292254,0.9791545066982508,,0.4822042202576995,0.4666872099041939,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat08-strips,p24.pddl,concrete,timed out,1800.0485615208745,concrete_asp,,,,,,,0.8857575356960297,,,0.8779234401881695,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p24.pddl,lama,success,4.12520444765687,total,1.907193,,,,,,,,1.903642,,,,,,,,,,,,,146,,,,,
elevators-sat08-strips,p25.pddl,abstract,timed out,1800.1423532515764,abstract_asp,,0.644773717969656,0.004306085407733917,0.5184068232774734,0.06852585077285767,0.12417613342404366,1.0356525368988514,1.0966722927987576,,0.5502146072685719,0.5395939163863659,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat08-strips,p25.pddl,concrete,timed out,1800.1586153879762,concrete_asp,,,,,,,0.9492612667381763,,,0.487531628459692,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p25.pddl,lama,success,5.268750659190118,total,2.36634,,,,,,,,2.359256,,,,,,,,,,,,,173,,,,,
elevators-sat08-strips,p26.pddl,abstract,timed out,1800.1381257586181,abstract_asp,,0.6482196860015392,0.004410836845636368,0.5656248368322849,0.06892231479287148,0.1277499981224537,1.2334478199481964,1.3032965622842312,,0.6137899607419968,0.6168391071259975,,,,,,2,0,,,22,,23,,3,passenger,
elevators-sat08-strips,p26.pddl,concrete,timed out,1800.059712253511,concrete_asp,,,,,,,1.1227386184036732,,,1.1414315477013588,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p26.pddl,lama,success,3.886584823951125,total,2.2031,,,,,,,,2.199312,,,,,,,,,,,,,149,,,,,
elevators-sat08-strips,p27.pddl,abstract,timed out,1800.1462137587368,abstract_asp,,0.6496567949652672,0.004574142396450043,0.6198543980717659,0.07625247910618782,0.131813894957304,1.3370423652231693,1.4319804050028324,,0.6843241527676582,0.6567642502486706,,,,,,2,0,,,23,,24,,4,passenger,
elevators-sat08-strips,p27.pddl,concrete,timed out,1800.0886737406254,concrete_asp,,,,,,,1.1855253465473652,,,1.255837194621563,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p27.pddl,lama,success,4.587582513689995,total,2.866799,,,,,,,,2.862504,,,,,,,,,,,,,186,,,,,
elevators-sat08-strips,p28.pddl,abstract,timed out,1800.1455725356936,abstract_asp,,0.6341191716492176,0.004720877856016159,0.6255109459161758,0.06939804181456566,0.13751575350761414,1.3417692333459854,1.5070202611386776,,0.7502656392753124,0.7702744156122208,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat08-strips,p28.pddl,concrete,timed out,1800.1391411134973,concrete_asp,,,,,,,1.3083911472931504,,,0.6990221701562405,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p28.pddl,lama,success,5.906756617128849,total,3.607195,,,,,,,,3.603193,,,,,,,,,,,,,188,,,,,
elevators-sat08-strips,p29.pddl,abstract,timed out,1800.1484467759728,abstract_asp,,0.683526486158371,0.004865661263465881,0.662297572940588,0.07825226709246635,0.13441399484872818,1.4820032231509686,1.6870272494852543,,0.818964596837759,0.834967166185379,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat08-strips,p29.pddl,concrete,timed out,1800.0949573740363,concrete_asp,,,,,,,1.3622231930494308,,,1.5212776474654675,,,,,,,,,,,,,,24,,,
elevators-sat08-strips,p29.pddl,lama,success,6.431030977517366,total,4.300602,,,,,,,,4.296549,,,,,,,,,,,,,203,,,,,
elevators-sat08-strips,p30.pddl,abstract,timed out,1800.1530860289931,abstract_asp,,0.6680147238075733,0.004951395094394684,0.7195392474532127,0.0785885900259018,0.13688833266496658,1.5360948368906975,1.7138876654207706,,0.8810669034719467,0.8890624009072781,,,,,,2,0,,,23,,24,,4,passenger,
elevators-sat08-strips,p30.pddl,concrete,timed out,1800.0990655347705,concrete_asp,,,,,,,1.4748416766524315,,,0.9783887676894665,,,,,,,,,,,,,,23,,,
elevators-sat08-strips,p30.pddl,lama,success,5.382780272513628,total,3.755142,,,,,,,,3.751098,,,,,,,,,,,,,207,,,,,
elevators-sat11-strips,p04.pddl,abstract,timed out,1800.131864130497,abstract_asp,,0.4755868408828974,0.010541873052716255,0.3326701521873474,0.04702986031770706,0.07465978153049946,0.6670150943100452,0.6529342476278543,,0.3040888123214245,0.2807759651914239,,,,,,2,0,,,23,,24,,4,passenger,
elevators-sat11-strips,p04.pddl,concrete,timed out,1800.1279600933194,concrete_asp,,,,,,,0.6567637026309967,,,0.2721594125032425,,,,,,,,,,,,,,24,,,
elevators-sat11-strips,p04.pddl,lama,success,2.5867459885776043,total,0.895642,,,,,,,,0.88796,,,,,,,,,,,,,110,,,,,
elevators-sat11-strips,p05.pddl,abstract,timed out,1800.1283330069855,abstract_asp,,0.4751201746985316,0.0038949716836214066,0.29682731442153454,0.042869617231190205,0.07950504496693611,0.588010267354548,0.5943691283464432,,0.2543313931673765,0.25041731260716915,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat11-strips,p05.pddl,concrete,timed out,1800.1277538649738,concrete_asp,,,,,,,0.591028418391943,,,0.23874041065573692,,,,,,,,,,,,,,24,,,
elevators-sat11-strips,p05.pddl,lama,success,2.5851382724940777,total,0.812507,,,,,,,,0.80574,,,,,,,,,,,,,118,,,,,
elevators-sat11-strips,p06.pddl,abstract,timed out,1800.0799859128892,abstract_asp,,0.6299511566758156,0.004556020721793175,0.5733886044472456,0.07580896001309156,0.12980814184993505,1.2805682253092527,1.3923200713470578,,0.6807801807299256,0.6560189118608832,,,,,,2,0,,,23,,24,,4,passenger,
elevators-sat11-strips,p06.pddl,concrete,timed out,1800.1344465352595,concrete_asp,,,,,,,1.3407898843288422,,,0.6607069224119186,,,,,,,,,,,,,,24,,,
elevators-sat11-strips,p06.pddl,lama,success,4.391392268240452,total,2.798646,,,,,,,,2.791314,,,,,,,,,,,,,186,,,,,
elevators-sat11-strips,p09.pddl,abstract,timed out,1800.1471531316638,abstract_asp,,0.6575606279075146,0.004887949675321579,0.69593146443367,0.07915661856532097,0.13457247614860535,1.5118688642978668,1.6342599429190159,,0.8153386786580086,0.8369467779994011,,,,,,2,0,,,23,,24,,3,passenger,
elevators-sat11-strips,p09.pddl,concrete,timed out,1800.1349309273064,concrete_asp,,,,,,,1.2484429106116295,,,0.6577321663498878,,,,,,,,,,,,,,25,,,
elevators-sat11-strips,p09.pddl,lama,success,6.158730886876583,total,4.414804,,,,,,,,4.406084,,,,,,,,,,,,,203,,,,,
elevators-sat11-strips,p10.pddl,abstract,timed out,1800.1544420272112,abstract_asp,,0.6538819074630737,0.004990000277757645,0.7181243076920509,0.07832318171858788,0.13526708632707596,1.5755736455321312,1.7180158756673336,,0.8847020752727985,0.8871897235512733,,,,,,2,0,,,23,,24,,4,passenger,
elevators-sat11-strips,p10.pddl,concrete,timed out,1800.1441535940394,concrete_asp,,,,,,,1.518738891929388,,,0.8158315056934953,,,,,,,,,,,,,,23,,,
elevators-sat11-strips,p10.pddl,lama,success,5.5686919540166855,total,3.793922,,,,,,,,3.786242,,,,,,,,,,,,,207,,,,,
elevators-sat11-strips,p11.pddl,abstract,timed out,1800.1518472135067,abstract_asp,,0.6752998158335686,0.00558597594499588,1.2520027309656143,0.08211099356412888,0.14002658426761627,2.733509697020054,1.5692940838634968,,1.5213875249028206,0.7587220259010792,,,,,,5,0,,,19,,20,,4,fast-elevator,
elevators-sat11-strips,p11.pddl,concrete,timed out,1800.1579262167215,concrete_asp,,,,,,,2.735409427434206,,,1.4438934698700905,,,,,,,,,,,,,,23,,,
elevators-sat11-strips,p11.pddl,lama,success,18.16063741222024,total,15.867427,,,,,,,,15.857072,,,,,,,,,,,,,254,,,,,
elevators-sat11-strips,p12.pddl,abstract,timed out,1800.1652468442917,abstract_asp,,0.6823927164077759,0.005600813776254654,1.30166270211339,0.09189862385392189,0.15535563603043556,3.09420919790864,3.4086745232343674,,1.6688600219786167,1.6257057934999466,,,,,,2,0,,,22,,23,,5,passenger,
elevators-sat11-strips,p12.pddl,concrete,timed out,1800.1626956276596,concrete_asp,,,,,,,3.002555515617132,,,1.5505254454910755,,,,,,,,,,,,,,23,,,
elevators-sat11-strips,p12.pddl,lama,success,13.23093831539154,total,11.631928,,,,,,,,11.624199,,,,,,,,,,,,,253,,,,,
